ZIPcode,TaxRateArea_CITY,AIN,RollYear,TaxRateArea,AssessorID,PropertyLocation,PropertyType,PropertyUseCode,GeneralUseType,SpecificUseType,SpecificUseDetail1,SpecificUseDetail2,totBuildingDataLines,YearBuilt,EffectiveYearBuilt,SQFTmain,Bedrooms,Bathrooms,Units,RecordingDate,LandValue,LandBaseYear,ImprovementValue,ImpBaseYear,TotalLandImpValue,HomeownersExemption,RealEstateExemption,FixtureValue,FixtureExemption,PersonalPropertyValue,PersonalPropertyExemption,isTaxableParcel?,TotalValue,TotalExemption,netTaxableValue,SpecialParcelClassification,AdministrativeRegion,Cluster,ParcelBoundaryDescription,HouseNo,HouseFraction,StreetDirection,StreetName,UnitNo,City,ZIPcode5,rowID,CENTER_LAT,CENTER_LON,Location 1
90745-4020,CARSON,7333020010.0,2015.0,1020.0,7333-020-010,22718 FRIES AVE  CARSON CA  90745,SFR,0100,Residential,Single Family Residence, , ,1.0,1951.0,1951.0,980.0,3.0,1.0,1.0,20061208.0,287500.0,2007.0,72500.0,2007,360000.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,360000.0,7000.0,353000.0, ,10,10118.0,TRACT NO 15838 LOT  434,22718.0, , ,FRIES AVE, ,CARSON CA,90745.0,20157333020010.0,33.81986069,-118.26604999,"(33.81986069, -118.26604999)"
90745-4048,CARSON,7333022007.0,2011.0,1021.0,7333-022-007,22407 MARINE AVE  CARSON CA  90745,SFR,0100,Residential,Single Family Residence, , ,1.0,1955.0,1965.0,1630.0,4.0,2.0,1.0,19960919.0,18540.0,1975.0,53659.0,1975,72199.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,72199.0,7000.0,65199.0, ,10,10118.0,TRACT # 18004 LOT    7,22407.0, , ,MARINE AVE, ,CARSON CA,90745.0,20117333022007.0,33.82309205,-118.26488708,"(33.82309205, -118.26488708)"
90745-4020,CARSON,7333020010.0,2010.0,1020.0,7333-020-010,22718 FRIES AVE  CARSON CA  90745,SFR,0100,Residential,Single Family Residence, , ,1.0,1951.0,1951.0,980.0,3.0,1.0,1.0,20061208.0,200000.0,2007.0,50000.0,2007,250000.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,250000.0,7000.0,243000.0, ,10,10118.0,TRACT NO 15838 LOT  434,22718.0, , ,FRIES AVE, ,CARSON CA,90745.0,20107333020010.0,33.81986069,-118.26604999,"(33.81986069, -118.26604999)"
90745-1518,CARSON,7334004013.0,2014.0,13284.0,7334-004-013,21114 SHEARER AVE  CARSON CA  90745,SFR,0100,Residential,Single Family Residence, , ,1.0,1948.0,1948.0,598.0,2.0,1.0,1.0,19711021.0,15773.0,1975.0,11779.0,1975,27552.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,27552.0,7000.0,20552.0, ,10,10118.0,TRACT NO 8245 LOT   13 BLK    J,21114.0, , ,SHEARER AVE, ,CARSON CA,90745.0,20147334004013.0,33.83753982,-118.27817376,"(33.83753982, -118.27817376)"
90745-4046,CARSON,7333024024.0,2007.0,1021.0,7333-024-024,613 E 227TH ST  CARSON CA  90745,SFR,0100,Residential,Single Family Residence, , ,1.0,1955.0,1955.0,1056.0,3.0,2.0,1.0,20060314.0,408000.0,2006.0,102000.0,2006,510000.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,510000.0,0.0,510000.0, ,10,10118.0,TRACT # 16695 LOT    9,613.0, ,E,227TH ST, ,CARSON CA,90745.0,20077333024024.0,33.82009181,-118.26406936,"(33.82009181, -118.26406936)"
90745-1217,CARSON,7334005049.0,2012.0,1046.0,7334-005-049,181 E JAVELIN ST  CARSON CA  90745,SFR,0100,Residential,Single Family Residence, , ,1.0,1971.0,1971.0,1240.0,3.0,2.0,1.0,20030506.0,194242.0,2003.0,72383.0,2003,266625.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,266625.0,0.0,266625.0, ,10,10118.0,TRACT NO 30590 LOT   17,181.0, ,E,JAVELIN ST, ,CARSON CA,90745.0,20127334005049.0,33.83867055,-118.27653355,"(33.83867055, -118.27653355)"
90745-4046,CARSON,7333024024.0,2011.0,1021.0,7333-024-024,613 E 227TH ST  CARSON CA  90745,SFR,0100,Residential,Single Family Residence, , ,1.0,1955.0,1955.0,1056.0,3.0,2.0,1.0,20060314.0,218800.0,2006.0,54700.0,2006,273500.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,273500.0,7000.0,266500.0, ,10,10118.0,TRACT # 16695 LOT    9,613.0, ,E,227TH ST, ,CARSON CA,90745.0,20117333024024.0,33.82009181,-118.26406936,"(33.82009181, -118.26406936)"
90745-1518,CARSON,7334004013.0,2008.0,13284.0,7334-004-013,21114 SHEARER AVE  CARSON CA  90745,SFR,0100,Residential,Single Family Residence, , ,1.0,1948.0,1948.0,598.0,2.0,1.0,1.0,19711021.0,14724.0,1975.0,10996.0,1975,25720.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,25720.0,7000.0,18720.0, ,10,10118.0,TRACT NO 8245 LOT   13 BLK    J,21114.0, , ,SHEARER AVE, ,CARSON CA,90745.0,20087334004013.0,33.83753982,-118.27817376,"(33.83753982, -118.27817376)"
90745-1217,CARSON,7334005049.0,2006.0,1046.0,7334-005-049,181 E JAVELIN ST  CARSON CA  90745,SFR,0100,Residential,Single Family Residence, , ,1.0,1971.0,1971.0,1240.0,3.0,2.0,1.0,20030506.0,178535.0,2003.0,66531.0,2003,245066.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,245066.0,0.0,245066.0, ,10,10118.0,TRACT NO 30590 LOT   17,181.0, ,E,JAVELIN ST, ,CARSON CA,90745.0,20067334005049.0,33.83867055,-118.27653355,"(33.83867055, -118.27653355)"
90745-1217,CARSON,7334005049.0,2010.0,1046.0,7334-005-049,181 E JAVELIN ST  CARSON CA  90745,SFR,0100,Residential,Single Family Residence, , ,1.0,1971.0,1971.0,1240.0,3.0,2.0,1.0,20030506.0,189011.0,2003.0,70434.0,2003,259445.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,259445.0,0.0,259445.0, ,10,10118.0,TRACT NO 30590 LOT   17,181.0, ,E,JAVELIN ST, ,CARSON CA,90745.0,20107334005049.0,33.83867055,-118.27653355,"(33.83867055, -118.27653355)"
90745-1518,CARSON,7334004013.0,2009.0,13284.0,7334-004-013,21114 SHEARER AVE  CARSON CA  90745,SFR,0100,Residential,Single Family Residence, , ,1.0,1948.0,1948.0,598.0,2.0,1.0,1.0,19711021.0,15018.0,1975.0,11215.0,1975,26233.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,26233.0,7000.0,19233.0, ,10,10118.0,TRACT NO 8245 LOT   13 BLK    J,21114.0, , ,SHEARER AVE, ,CARSON CA,90745.0,20097334004013.0,33.83753982,-118.27817376,"(33.83753982, -118.27817376)"
90745-1518,CARSON,7334004013.0,2015.0,13284.0,7334-004-013,21114 SHEARER AVE  CARSON CA  90745,SFR,0100,Residential,Single Family Residence, , ,1.0,1948.0,1948.0,598.0,2.0,1.0,1.0,19711021.0,16088.0,1975.0,12014.0,1975,28102.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,28102.0,7000.0,21102.0, ,10,10118.0,TRACT NO 8245 LOT   13 BLK    J,21114.0, , ,SHEARER AVE, ,CARSON CA,90745.0,20157334004013.0,33.83753982,-118.27817376,"(33.83753982, -118.27817376)"
90745-1217,CARSON,7334005049.0,2008.0,1046.0,7334-005-049,181 E JAVELIN ST  CARSON CA  90745,SFR,0100,Residential,Single Family Residence, , ,1.0,1971.0,1971.0,1240.0,3.0,2.0,1.0,20030506.0,185747.0,2003.0,69218.0,2003,254965.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,254965.0,0.0,254965.0, ,10,10118.0,TRACT NO 30590 LOT   17,181.0, ,E,JAVELIN ST, ,CARSON CA,90745.0,20087334005049.0,33.83867055,-118.27653355,"(33.83867055, -118.27653355)"
90745-1217,CARSON,7334005049.0,2015.0,1046.0,7334-005-049,181 E JAVELIN ST  CARSON CA  90745,SFR,0100,Residential,Single Family Residence, , ,1.0,1971.0,1971.0,1240.0,3.0,2.0,1.0,20030506.0,203001.0,2003.0,75646.0,2003,278647.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,278647.0,0.0,278647.0, ,10,10118.0,TRACT NO 30590 LOT   17,181.0, ,E,JAVELIN ST, ,CARSON CA,90745.0,20157334005049.0,33.83867055,-118.27653355,"(33.83867055, -118.27653355)"
90745-4046,CARSON,7333024024.0,2006.0,1021.0,7333-024-024,613 E 227TH ST  CARSON CA  90745,SFR,0100,Residential,Single Family Residence, , ,1.0,1955.0,1955.0,1056.0,3.0,2.0,1.0,20050916.0,416800.0,2006.0,81200.0,2006,498000.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,498000.0,0.0,498000.0, ,10,10118.0,TRACT # 16695 LOT    9,613.0, ,E,227TH ST, ,CARSON CA,90745.0,20067333024024.0,33.82009181,-118.26406936,"(33.82009181, -118.26406936)"
90745-1518,CARSON,7334004013.0,2010.0,13284.0,7334-004-013,21114 SHEARER AVE  CARSON CA  90745,SFR,0100,Residential,Single Family Residence, , ,1.0,1948.0,1948.0,598.0,2.0,1.0,1.0,19711021.0,14982.0,1975.0,11188.0,1975,26170.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,26170.0,7000.0,19170.0, ,10,10118.0,TRACT NO 8245 LOT   13 BLK    J,21114.0, , ,SHEARER AVE, ,CARSON CA,90745.0,20107334004013.0,33.83753982,-118.27817376,"(33.83753982, -118.27817376)"
90745-4046,CARSON,7333024024.0,2010.0,1021.0,7333-024-024,613 E 227TH ST  CARSON CA  90745,SFR,0100,Residential,Single Family Residence, , ,1.0,1955.0,1955.0,1056.0,3.0,2.0,1.0,20060314.0,218800.0,2006.0,54700.0,2006,273500.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,273500.0,7000.0,266500.0, ,10,10118.0,TRACT # 16695 LOT    9,613.0, ,E,227TH ST, ,CARSON CA,90745.0,20107333024024.0,33.82009181,-118.26406936,"(33.82009181, -118.26406936)"
90745-1217,CARSON,7334005049.0,2007.0,1046.0,7334-005-049,181 E JAVELIN ST  CARSON CA  90745,SFR,0100,Residential,Single Family Residence, , ,1.0,1971.0,1971.0,1240.0,3.0,2.0,1.0,20030506.0,182105.0,2003.0,67861.0,2003,249966.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,249966.0,0.0,249966.0, ,10,10118.0,TRACT NO 30590 LOT   17,181.0, ,E,JAVELIN ST, ,CARSON CA,90745.0,20077334005049.0,33.83867055,-118.27653355,"(33.83867055, -118.27653355)"
90745-4046,CARSON,7333024024.0,2009.0,1021.0,7333-024-024,613 E 227TH ST  CARSON CA  90745,SFR,0100,Residential,Single Family Residence, , ,1.0,1955.0,1955.0,1056.0,3.0,2.0,1.0,20060314.0,218800.0,2006.0,54700.0,2006,273500.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,273500.0,7000.0,266500.0, ,10,10118.0,TRACT # 16695 LOT    9,613.0, ,E,227TH ST, ,CARSON CA,90745.0,20097333024024.0,33.82009181,-118.26406936,"(33.82009181, -118.26406936)"
90745-4046,CARSON,7333024024.0,2014.0,1021.0,7333-024-024,613 E 227TH ST  CARSON CA  90745,SFR,0100,Residential,Single Family Residence, , ,1.0,1955.0,1955.0,1056.0,3.0,2.0,1.0,20060314.0,260000.0,2006.0,65000.0,2006,325000.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,325000.0,7000.0,318000.0, ,10,10118.0,TRACT # 16695 LOT    9,613.0, ,E,227TH ST, ,CARSON CA,90745.0,20147333024024.0,33.82009181,-118.26406936,"(33.82009181, -118.26406936)"
90745-1217,CARSON,7334005049.0,2009.0,1046.0,7334-005-049,181 E JAVELIN ST  CARSON CA  90745,SFR,0100,Residential,Single Family Residence, , ,1.0,1971.0,1971.0,1240.0,3.0,2.0,1.0,20030506.0,189461.0,2003.0,70602.0,2003,260063.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,260063.0,0.0,260063.0, ,10,10118.0,TRACT NO 30590 LOT   17,181.0, ,E,JAVELIN ST, ,CARSON CA,90745.0,20097334005049.0,33.83867055,-118.27653355,"(33.83867055, -118.27653355)"
90745-1217,CARSON,7334005049.0,2014.0,1046.0,7334-005-049,181 E JAVELIN ST  CARSON CA  90745,SFR,0100,Residential,Single Family Residence, , ,1.0,1971.0,1971.0,1240.0,3.0,2.0,1.0,20030506.0,199025.0,2003.0,74165.0,2003,273190.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,273190.0,0.0,273190.0, ,10,10118.0,TRACT NO 30590 LOT   17,181.0, ,E,JAVELIN ST, ,CARSON CA,90745.0,20147334005049.0,33.83867055,-118.27653355,"(33.83867055, -118.27653355)"
90745-1518,CARSON,7334004013.0,2006.0,13284.0,7334-004-013,21114 SHEARER AVE  CARSON CA  90745,SFR,0100,Residential,Single Family Residence, , ,1.0,1948.0,1948.0,598.0,2.0,1.0,1.0,19711021.0,14153.0,1975.0,10570.0,1975,24723.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,24723.0,7000.0,17723.0, ,10,10118.0,TRACT NO 8245 LOT   13 BLK    J,21114.0, , ,SHEARER AVE, ,CARSON CA,90745.0,20067334004013.0,33.83753982,-118.27817376,"(33.83753982, -118.27817376)"
90745-1518,CARSON,7334004013.0,2011.0,13284.0,7334-004-013,21114 SHEARER AVE  CARSON CA  90745,SFR,0100,Residential,Single Family Residence, , ,1.0,1948.0,1948.0,598.0,2.0,1.0,1.0,19711021.0,15094.0,1975.0,11272.0,1975,26366.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,26366.0,7000.0,19366.0, ,10,10118.0,TRACT NO 8245 LOT   13 BLK    J,21114.0, , ,SHEARER AVE, ,CARSON CA,90745.0,20117334004013.0,33.83753982,-118.27817376,"(33.83753982, -118.27817376)"
90745-4046,CARSON,7333024024.0,2013.0,1021.0,7333-024-024,613 E 227TH ST  CARSON CA  90745,SFR,0100,Residential,Single Family Residence, , ,1.0,1955.0,1955.0,1056.0,3.0,2.0,1.0,20060314.0,218800.0,2006.0,54700.0,2006,273500.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,273500.0,7000.0,266500.0, ,10,10118.0,TRACT # 16695 LOT    9,613.0, ,E,227TH ST, ,CARSON CA,90745.0,20137333024024.0,33.82009181,-118.26406936,"(33.82009181, -118.26406936)"
90745-4046,CARSON,7333024024.0,2015.0,1021.0,7333-024-024,613 E 227TH ST  CARSON CA  90745,SFR,0100,Residential,Single Family Residence, , ,1.0,1955.0,1955.0,1056.0,3.0,2.0,1.0,20060314.0,297000.0,2006.0,74000.0,2006,371000.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,371000.0,7000.0,364000.0, ,10,10118.0,TRACT # 16695 LOT    9,613.0, ,E,227TH ST, ,CARSON CA,90745.0,20157333024024.0,33.82009181,-118.26406936,"(33.82009181, -118.26406936)"
90745-4046,CARSON,7333024024.0,2008.0,1021.0,7333-024-024,613 E 227TH ST  CARSON CA  90745,SFR,0100,Residential,Single Family Residence, , ,1.0,1955.0,1955.0,1056.0,3.0,2.0,1.0,20060314.0,392000.0,2006.0,98000.0,2006,490000.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,490000.0,7000.0,483000.0, ,10,10118.0,TRACT # 16695 LOT    9,613.0, ,E,227TH ST, ,CARSON CA,90745.0,20087333024024.0,33.82009181,-118.26406936,"(33.82009181, -118.26406936)"
90745-1518,CARSON,7334004013.0,2013.0,13284.0,7334-004-013,21114 SHEARER AVE  CARSON CA  90745,SFR,0100,Residential,Single Family Residence, , ,1.0,1948.0,1948.0,598.0,2.0,1.0,1.0,19711021.0,15702.0,1975.0,11726.0,1975,27428.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,27428.0,7000.0,20428.0, ,10,10118.0,TRACT NO 8245 LOT   13 BLK    J,21114.0, , ,SHEARER AVE, ,CARSON CA,90745.0,20137334004013.0,33.83753982,-118.27817376,"(33.83753982, -118.27817376)"
90745-1217,CARSON,7334005049.0,2013.0,1046.0,7334-005-049,181 E JAVELIN ST  CARSON CA  90745,SFR,0100,Residential,Single Family Residence, , ,1.0,1971.0,1971.0,1240.0,3.0,2.0,1.0,20030506.0,198126.0,2003.0,73830.0,2003,271956.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,271956.0,0.0,271956.0, ,10,10118.0,TRACT NO 30590 LOT   17,181.0, ,E,JAVELIN ST, ,CARSON CA,90745.0,20137334005049.0,33.83867055,-118.27653355,"(33.83867055, -118.27653355)"
90745-1518,CARSON,7334004013.0,2012.0,13284.0,7334-004-013,21114 SHEARER AVE  CARSON CA  90745,SFR,0100,Residential,Single Family Residence, , ,1.0,1948.0,1948.0,598.0,2.0,1.0,1.0,19711021.0,15395.0,1975.0,11497.0,1975,26892.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,26892.0,7000.0,19892.0, ,10,10118.0,TRACT NO 8245 LOT   13 BLK    J,21114.0, , ,SHEARER AVE, ,CARSON CA,90745.0,20127334004013.0,33.83753982,-118.27817376,"(33.83753982, -118.27817376)"
90745-1217,CARSON,7334005049.0,2011.0,1046.0,7334-005-049,181 E JAVELIN ST  CARSON CA  90745,SFR,0100,Residential,Single Family Residence, , ,1.0,1971.0,1971.0,1240.0,3.0,2.0,1.0,20030506.0,190434.0,2003.0,70964.0,2003,261398.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,261398.0,0.0,261398.0, ,10,10118.0,TRACT NO 30590 LOT   17,181.0, ,E,JAVELIN ST, ,CARSON CA,90745.0,20117334005049.0,33.83867055,-118.27653355,"(33.83867055, -118.27653355)"
90745-4046,CARSON,7333024024.0,2012.0,1021.0,7333-024-024,613 E 227TH ST  CARSON CA  90745,SFR,0100,Residential,Single Family Residence, , ,1.0,1955.0,1955.0,1056.0,3.0,2.0,1.0,20060314.0,218800.0,2006.0,54700.0,2006,273500.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,273500.0,7000.0,266500.0, ,10,10118.0,TRACT # 16695 LOT    9,613.0, ,E,227TH ST, ,CARSON CA,90745.0,20127333024024.0,33.82009181,-118.26406936,"(33.82009181, -118.26406936)"
90745-1518,CARSON,7334004013.0,2007.0,13284.0,7334-004-013,21114 SHEARER AVE  CARSON CA  90745,SFR,0100,Residential,Single Family Residence, , ,1.0,1948.0,1948.0,598.0,2.0,1.0,1.0,19711021.0,14436.0,1975.0,10781.0,1975,25217.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,25217.0,7000.0,18217.0, ,10,10118.0,TRACT NO 8245 LOT   13 BLK    J,21114.0, , ,SHEARER AVE, ,CARSON CA,90745.0,20077334004013.0,33.83753982,-118.27817376,"(33.83753982, -118.27817376)"
90745-1219,CARSON,7334006060.0,2015.0,1046.0,7334-006-060,211 E JAVELIN ST  CARSON CA  90745,SFR,0100,Residential,Single Family Residence, , ,1.0,1963.0,1963.0,1537.0,3.0,2.0,1.0,19811116.0,52387.0,1982.0,133077.0,1982,185464.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,185464.0,7000.0,178464.0, ,10,10118.0,TRACT NO 27080 LOT   64,211.0, ,E,JAVELIN ST, ,CARSON CA,90745.0,20157334006060.0,33.83890142,-118.27513571,"(33.83890142, -118.27513571)"
90745-1512,CARSON,7334007032.0,2013.0,13284.0,7334-007-032,172 E CLARION DR  CARSON CA  90745,SFR,0100,Residential,Single Family Residence, , ,1.0,1955.0,1983.0,2168.0,5.0,3.0,1.0,20050307.0,103817.0,1997.0,166000.0,1997,269817.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,269817.0,7000.0,262817.0, ,10,10118.0,TRACT NO 3848   E 40 FT OF W 420 FT OF N 166 FT (EX OF ST) OF LOT    5,172.0, ,E,CLARION DR, ,CARSON CA,90745.0,20137334007032.0,33.83596911,-118.27648224,"(33.83596911, -118.27648224)"
90745-1512,CARSON,7334007032.0,2010.0,13284.0,7334-007-032,172 E CLARION DR  CARSON CA  90745,SFR,0100,Residential,Single Family Residence, , ,1.0,1955.0,1983.0,2168.0,5.0,3.0,1.0,20050307.0,99042.0,1997.0,158363.0,1997,257405.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,257405.0,7000.0,250405.0, ,10,10118.0,TRACT NO 3848   E 40 FT OF W 420 FT OF N 166 FT (EX OF ST) OF LOT    5,172.0, ,E,CLARION DR, ,CARSON CA,90745.0,20107334007032.0,33.83596911,-118.27648224,"(33.83596911, -118.27648224)"
90745-1511,CARSON,7334006035.0,2008.0,1046.0,7334-006-035,215 E BRADRICK DR  CARSON CA  90745,SFR,0100,Residential,Single Family Residence, , ,1.0,1962.0,1962.0,1624.0,4.0,2.0,1.0,19850620.0,70196.0,1985.0,113806.0,1985,184002.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,184002.0,7000.0,177002.0, ,10,10118.0,TRACT NO 27080 LOT   39,215.0, ,E,BRADRICK DR, ,CARSON CA,90745.0,20087334006035.0,33.83758668,-118.27495067,"(33.83758668, -118.27495067)"
90745-1512,CARSON,7334007032.0,2006.0,13284.0,7334-007-032,172 E CLARION DR  CARSON CA  90745,SFR,0100,Residential,Single Family Residence, , ,1.0,1955.0,1955.0,1014.0,3.0,1.0,1.0,20050307.0,93553.0,1997.0,88743.0,1997,182296.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,182296.0,7000.0,175296.0, ,10,10118.0,TRACT NO 3848   E 40 FT OF W 420 FT OF N 166 FT (EX OF ST) OF LOT    5,172.0, ,E,CLARION DR, ,CARSON CA,90745.0,20067334007032.0,33.83596911,-118.27648224,"(33.83596911, -118.27648224)"
90745-1219,CARSON,7334006060.0,2007.0,1046.0,7334-006-060,211 E JAVELIN ST  CARSON CA  90745,SFR,0100,Residential,Single Family Residence, , ,1.0,1963.0,1963.0,1537.0,3.0,2.0,1.0,19811116.0,46997.0,1982.0,119380.0,1982,166377.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,166377.0,7000.0,159377.0, ,10,10118.0,TRACT NO 27080 LOT   64,211.0, ,E,JAVELIN ST, ,CARSON CA,90745.0,20077334006060.0,33.83890142,-118.27513571,"(33.83890142, -118.27513571)"
90745-1511,CARSON,7334006035.0,2012.0,1046.0,7334-006-035,215 E BRADRICK DR  CARSON CA  90745,SFR,0100,Residential,Single Family Residence, , ,1.0,1962.0,1962.0,1624.0,4.0,2.0,1.0,19850620.0,73405.0,1985.0,119011.0,1985,192416.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,192416.0,7000.0,185416.0, ,10,10118.0,TRACT NO 27080 LOT   39,215.0, ,E,BRADRICK DR, ,CARSON CA,90745.0,20127334006035.0,33.83758668,-118.27495067,"(33.83758668, -118.27495067)"
90745-1512,CARSON,7334007032.0,2014.0,13284.0,7334-007-032,172 E CLARION DR  CARSON CA  90745,SFR,0100,Residential,Single Family Residence, , ,1.0,1955.0,1983.0,2168.0,5.0,3.0,1.0,20050307.0,104288.0,1997.0,166753.0,1997,271041.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,271041.0,7000.0,264041.0, ,10,10118.0,TRACT NO 3848   E 40 FT OF W 420 FT OF N 166 FT (EX OF ST) OF LOT    5,172.0, ,E,CLARION DR, ,CARSON CA,90745.0,20147334007032.0,33.83596911,-118.27648224,"(33.83596911, -118.27648224)"
90745-1511,CARSON,7334006035.0,2007.0,1046.0,7334-006-035,215 E BRADRICK DR  CARSON CA  90745,SFR,0100,Residential,Single Family Residence, , ,1.0,1962.0,1962.0,1624.0,4.0,2.0,1.0,19850620.0,68820.0,1985.0,111575.0,1985,180395.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,180395.0,7000.0,173395.0, ,10,10118.0,TRACT NO 27080 LOT   39,215.0, ,E,BRADRICK DR, ,CARSON CA,90745.0,20077334006035.0,33.83758668,-118.27495067,"(33.83758668, -118.27495067)"
90745-1219,CARSON,7334006060.0,2011.0,1046.0,7334-006-060,211 E JAVELIN ST  CARSON CA  90745,SFR,0100,Residential,Single Family Residence, , ,1.0,1963.0,1963.0,1537.0,3.0,2.0,1.0,19811116.0,49145.0,1982.0,124840.0,1982,173985.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,173985.0,7000.0,166985.0, ,10,10118.0,TRACT NO 27080 LOT   64,211.0, ,E,JAVELIN ST, ,CARSON CA,90745.0,20117334006060.0,33.83890142,-118.27513571,"(33.83890142, -118.27513571)"
90745-1511,CARSON,7334006035.0,2011.0,1046.0,7334-006-035,215 E BRADRICK DR  CARSON CA  90745,SFR,0100,Residential,Single Family Residence, , ,1.0,1962.0,1962.0,1624.0,4.0,2.0,1.0,19850620.0,71966.0,1985.0,116678.0,1985,188644.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,188644.0,7000.0,181644.0, ,10,10118.0,TRACT NO 27080 LOT   39,215.0, ,E,BRADRICK DR, ,CARSON CA,90745.0,20117334006035.0,33.83758668,-118.27495067,"(33.83758668, -118.27495067)"
90745-1512,CARSON,7334007032.0,2009.0,13284.0,7334-007-032,172 E CLARION DR  CARSON CA  90745,SFR,0100,Residential,Single Family Residence, , ,1.0,1955.0,1983.0,2168.0,5.0,3.0,1.0,20050307.0,99278.0,1997.0,158740.0,1997,258018.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,258018.0,7000.0,251018.0, ,10,10118.0,TRACT NO 3848   E 40 FT OF W 420 FT OF N 166 FT (EX OF ST) OF LOT    5,172.0, ,E,CLARION DR, ,CARSON CA,90745.0,20097334007032.0,33.83596911,-118.27648224,"(33.83596911, -118.27648224)"
90745-1219,CARSON,7334006060.0,2006.0,1046.0,7334-006-060,211 E JAVELIN ST  CARSON CA  90745,SFR,0100,Residential,Single Family Residence, , ,1.0,1963.0,1963.0,1537.0,3.0,2.0,1.0,19811116.0,46076.0,1982.0,117040.0,1982,163116.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,163116.0,7000.0,156116.0, ,10,10118.0,TRACT NO 27080 LOT   64,211.0, ,E,JAVELIN ST, ,CARSON CA,90745.0,20067334006060.0,33.83890142,-118.27513571,"(33.83890142, -118.27513571)"
90745-1512,CARSON,7334007032.0,2015.0,13284.0,7334-007-032,172 E CLARION DR  CARSON CA  90745,SFR,0100,Residential,Single Family Residence, , ,1.0,1955.0,1983.0,2168.0,5.0,3.0,1.0,20050307.0,106371.0,1997.0,170084.0,1997,276455.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,276455.0,7000.0,269455.0, ,10,10118.0,TRACT NO 3848   E 40 FT OF W 420 FT OF N 166 FT (EX OF ST) OF LOT    5,172.0, ,E,CLARION DR, ,CARSON CA,90745.0,20157334007032.0,33.83596911,-118.27648224,"(33.83596911, -118.27648224)"
90745-1219,CARSON,7334006060.0,2010.0,1046.0,7334-006-060,211 E JAVELIN ST  CARSON CA  90745,SFR,0100,Residential,Single Family Residence, , ,1.0,1963.0,1963.0,1537.0,3.0,2.0,1.0,19811116.0,48778.0,1982.0,123907.0,1982,172685.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,172685.0,7000.0,165685.0, ,10,10118.0,TRACT NO 27080 LOT   64,211.0, ,E,JAVELIN ST, ,CARSON CA,90745.0,20107334006060.0,33.83890142,-118.27513571,"(33.83890142, -118.27513571)"
